ID_Encuestado,Marca_Actual,Ocupacion,Edad,Ingreso_Mensual,Gasto_Tecnologia,Horas_Pantalla,Calidad_Percibida_1,Calidad_Percibida_2,Satisfaccion_1,Satisfaccion_2,Lealtad_1,Lealtad_2,Score_Perfil_A,Score_Perfil_B,Score_Perfil_C
625,Xiaomi,Ingeniero,29,2453.255218400448,326.00726909731475,5.397518198293412,5,4,6.0,6.0,6.0,6.0,3,6,7
626,Apple,Ejecutivo,55,4107.681973400317,671.0408970586292,4.51848607065643,6,7,6.0,5.0,5.0,5.0,9,3,8
627,Apple,Ejecutivo,18,2369.110998827866,331.69354366540244,8.322239751848494,3,2,4.0,4.0,5.0,5.0,5,5,7
628,Xiaomi,Ejecutivo,48,3222.531274283859,517.4179785753572,4.645770456852339,4,5,6.0,6.0,4.0,5.0,9,5,7
629,Samsung,Ejecutivo,21,1790.303506792812,228.6985629960706,8.279838202395174,2,2,3.0,2.0,2.0,2.0,1,2,4
630,Samsung,Creativo,62,4176.720487977136,758.9152724842447,3.6673375837226803,3,4,2.0,3.0,3.0,3.0,9,4,7
631,Xiaomi,Creativo,22,2188.8894614649407,363.109586668004,8.083171005336364,5,5,6.0,5.0,5.0,5.0,4,3,6
632,Apple,Creativo,47,3377.0384099234857,650.7673753172052,5.834246932875056,3,4,5.0,6.0,5.0,5.0,7,2,8
633,Apple,Estudiante,41,3097.578261341232,506.01683801748715,6.434806906150523,7,7,7.0,7.0,7.0,7.0,7,7,8
634,Samsung,Ingeniero,20,1625.726932689631,215.78582206001042,9.016820493446502,1,1,3.0,3.0,4.0,4.0,1,5,7
635,Samsung,Ejecutivo,28,2775.143455040474,457.74055793553083,7.5383251887845795,7,7,7.0,7.0,7.0,7.0,2,3,4
636,Apple,Ejecutivo,62,4399.615973556483,704.9712869431334,3.322959259223179,1,1,4.0,3.0,2.0,1.0,7,6,8
637,Apple,Creativo,21,1381.995816682271,225.96557972722877,7.252209955246803,2,2,3.0,3.0,3.0,3.0,5,5,8
638,Samsung,Ejecutivo,43,2955.4188414570162,474.8324498201552,4.6366912471313775,5,6,6.0,7.0,6.0,6.0,2,6,6
639,Samsung,Ejecutivo,44,3246.5399362697235,525.0673469108423,5.751179643112906,5,6,6.0,5.0,6.0,6.0,8,6,7
640,Apple,Ingeniero,63,3882.843498861913,532.7424742909998,5.021311714652523,3,2,4.0,4.0,5.0,4.0,10,3,8
641,Samsung,Creativo,60,4318.685988793897,594.5599780825869,3.64154739401285,2,3,5.0,4.0,6.0,6.0,7,3,8
642,Samsung,Ingeniero,44,3166.5587307714313,435.272959684993,6.049608247709959,5,6,5.0,5.0,5.0,6.0,10,6,8
643,Samsung,Estudiante,59,4034.5362647275933,611.5575594276645,3.347719995484839,6,5,6.0,6.0,6.0,6.0,8,8,8
644,Apple,Estudiante,23,1949.6453462584634,281.2882433650985,7.894804915160634,6,7,4.0,3.0,3.0,4.0,3,10,4
645,Samsung,Estudiante,32,1603.3905882946926,191.73005994805644,8.059347128074439,7,6,6.0,7.0,4.0,3.0,5,7,5
646,Motorola,Creativo,47,2324.8258392187754,387.48958640879863,5.986247973331943,1,1,1.0,2.0,1.0,1.0,1,3,6
647,Xiaomi,Ejecutivo,59,4244.8047733460135,650.872957008726,2.529187966860843,3,2,4.0,4.0,4.0,4.0,8,4,4
648,Apple,Creativo,54,3833.456038244697,583.4648553052472,5.170694816035544,4,3,4.0,3.0,2.0,2.0,10,5,6
649,Apple,Creativo,54,3919.3311031755425,575.0002002176346,5.216225778793552,1,1,3.0,3.0,3.0,4.0,8,3,8
650,Apple,Ejecutivo,59,4017.2364210314568,583.6740580364399,4.273486973227088,2,2,5.0,5.0,4.0,4.0,10,2,6
651,Samsung,Ingeniero,54,3807.283701686757,529.0259971625647,5.267522112702341,5,5,5.0,6.0,6.0,7.0,9,5,7
652,Apple,Estudiante,52,4084.511686809394,659.363767648276,3.9664979602824615,1,1,2.0,2.0,1.0,1.0,9,9,7
653,Xiaomi,Ingeniero,40,3222.309686200706,448.1718088474466,6.063263154804086,4,4,5.0,5.0,5.0,5.0,9,3,5
654,Xiaomi,Estudiante,23,2670.4546751530565,411.0377246075993,8.810173940938101,4,4,7.0,6.0,6.0,6.0,4,7,5
655,Apple,Creativo,21,2135.7309206132986,403.4601579055965,8.919949483466368,6,7,7.0,7.0,6.0,7.0,3,2,6
656,Samsung,Estudiante,35,2599.8091297401143,373.3584822265496,7.048044974005971,2,1,2.0,2.0,2.0,3.0,2,7,4
657,Apple,Creativo,26,2397.101431078123,407.60032169767817,6.5170047764991175,1,1,1.0,1.0,1.0,1.0,3,3,4
658,Samsung,Ingeniero,46,2881.9110592563516,460.7221096902364,4.359536229380721,3,4,2.0,3.0,4.0,3.0,1,4,8
659,Apple,Creativo,30,2310.0765355440453,362.08485849465944,7.114543674443354,1,2,2.0,1.0,4.0,3.0,2,3,4
660,Samsung,Ingeniero,64,4288.785654320019,664.8352702432404,3.78077423872584,6,5,6.0,6.0,6.0,7.0,7,6,5
661,Apple,Ejecutivo,34,2782.1591659505057,412.5785464290293,6.499628227722743,7,6,6.0,6.0,6.0,6.0,4,6,4
662,Motorola,Ejecutivo,62,4046.7905599985056,608.7573824394478,2.995215021803347,4,5,4.0,4.0,4.0,4.0,7,4,8
663,Xiaomi,Ejecutivo,49,2755.9076449128966,385.98044932564824,5.536961075390393,2,1,4.0,4.0,4.0,4.0,3,3,7
664,Samsung,Creativo,39,3268.2047732103574,492.30357203825804,6.210165348694541,2,1,4.0,4.0,5.0,5.0,9,4,4
665,Samsung,Ejecutivo,21,2467.1142032997745,340.8058307057913,8.189824316550474,3,4,2.0,3.0,3.0,3.0,2,3,4
666,Samsung,Estudiante,22,2921.845247626119,488.55954179774767,8.39343375962411,2,3,4.0,4.0,2.0,1.0,4,7,5
667,Samsung,Ingeniero,54,3920.8879982943654,503.1583283102326,4.326350212321987,6,5,7.0,7.0,5.0,5.0,9,6,6
668,Samsung,Ingeniero,58,3900.7309170957415,609.1623021206352,3.7112416226205625,6,6,7.0,7.0,4.0,4.0,8,5,7
669,Samsung,Estudiante,30,1993.485245194925,315.8521218503527,8.107565323308624,6,5,6.0,5.0,7.0,7.0,5,8,6
670,Samsung,Creativo,51,4296.008934680528,656.7021384108808,4.142641513469831,2,2,3.0,3.0,3.0,4.0,9,2,8
671,Apple,Creativo,62,4223.916488437011,684.812420708826,3.3308258005379923,2,3,1.0,2.0,2.0,3.0,10,4,8
672,Samsung,Ingeniero,39,3046.686586912728,442.6968085347619,7.334247815427473,6,6,7.0,7.0,6.0,7.0,9,2,6
673,Samsung,Ejecutivo,40,2872.971900910574,443.71747736518853,5.45297574899034,2,3,2.0,2.0,4.0,3.0,4,6,5
674,Apple,Creativo,20,1841.015216782569,190.32518810806272,7.9013823563594405,2,1,3.0,3.0,4.0,4.0,3,5,5
675,Apple,Creativo,59,4294.1333670254235,623.3541609470524,3.6880301308869714,4,3,4.0,4.0,4.0,3.0,10,3,5
676,Motorola,Estudiante,51,3039.2796886707038,498.67877485936674,3.116778518716202,1,2,5.0,5.0,6.0,6.0,8,8,7
677,Samsung,Estudiante,49,4262.71592957939,572.4493026600844,4.976692347995203,5,6,5.0,4.0,5.0,5.0,10,8,8
678,Apple,Ejecutivo,62,4803.763228769186,728.551652667915,2.789378236421452,2,3,4.0,4.0,3.0,2.0,8,2,8
679,Apple,Creativo,38,2722.9692265664553,374.5695303907784,6.45458043264356,5,4,5.0,6.0,5.0,5.0,4,3,8
680,Apple,Creativo,63,3718.067717063479,552.160808970935,4.805638510041112,7,6,6.0,7.0,6.0,7.0,8,2,7
681,Xiaomi,Estudiante,61,3042.397005822293,425.47567643526406,1.6858262668263446,5,5,4.0,5.0,4.0,5.0,7,7,8
682,Samsung,Creativo,38,2274.2930637578866,278.7841793490115,5.793083015999719,4,5,4.0,4.0,4.0,3.0,1,3,6
683,Samsung,Ingeniero,61,4414.955746441437,681.5435277142057,4.352323232964981,2,2,3.0,3.0,5.0,5.0,7,4,4
684,Xiaomi,Estudiante,28,2557.670929450327,381.1708013163117,5.016651081570222,6,5,7.0,7.0,5.0,5.0,2,7,7
685,Motorola,Ejecutivo,56,4046.826782653044,637.6554733823166,5.736265360422231,5,5,5.0,6.0,2.0,2.0,10,2,4
686,Xiaomi,Estudiante,21,1127.2101823379194,208.80342275063094,8.279892036803483,2,2,3.0,3.0,5.0,5.0,1,8,6
687,Apple,Creativo,18,1702.092189948668,316.5767653467509,9.283212821931901,3,2,3.0,4.0,2.0,3.0,3,2,5
688,Samsung,Ejecutivo,45,3933.6364031410412,596.7197977432894,4.936052136888571,7,6,6.0,6.0,5.0,6.0,7,2,5
689,Xiaomi,Estudiante,41,3001.9862973403233,513.7289958312089,5.456679229723808,6,7,5.0,6.0,5.0,5.0,9,7,5
690,Samsung,Ingeniero,52,2963.8526326880074,395.78916953365336,4.63906364520093,3,3,5.0,5.0,6.0,7.0,4,6,7
691,Apple,Ingeniero,30,2444.1988345785494,412.07781664818896,9.13820904755154,3,2,4.0,4.0,5.0,5.0,4,6,5
692,Apple,Estudiante,64,3814.491290817375,595.1432144389989,4.918105360497066,5,4,5.0,6.0,4.0,4.0,7,8,7
693,Samsung,Ingeniero,51,3716.8395299726985,569.1805621216441,5.032347699508747,3,3,3.0,3.0,5.0,5.0,10,3,7
694,Samsung,Ingeniero,28,2410.2726894438574,383.77751512473446,7.454401771650783,4,3,4.0,4.0,6.0,5.0,2,6,4
695,Samsung,Ingeniero,53,3921.6483320411453,540.2103058893987,5.334903811584932,4,5,5.0,4.0,5.0,6.0,7,3,5
696,Xiaomi,Ejecutivo,34,2091.038186617444,253.81838749636543,8.991554820991459,5,6,5.0,4.0,6.0,5.0,5,4,8
697,Samsung,Ingeniero,52,3375.6417156674506,591.8376666539675,5.182719793057051,2,2,4.0,5.0,5.0,5.0,8,6,5
698,Xiaomi,Ingeniero,35,3295.2171706995546,485.8464666950697,6.54595939611877,1,2,4.0,4.0,4.0,4.0,9,4,5
699,Samsung,Ingeniero,57,3172.8599727822593,466.77932482700385,3.961401603385012,2,1,3.0,2.0,3.0,2.0,10,6,5
700,Apple,Ejecutivo,39,2448.4439919800107,312.15112508493695,6.334915247519441,2,1,3.0,4.0,4.0,4.0,1,4,8
701,Apple,Estudiante,41,3149.648654996032,398.3583829745629,5.31297818164879,2,1,4.0,4.0,3.0,3.0,9,8,8
702,Samsung,Creativo,36,2943.3649195418957,437.08879399067024,6.8960923380768735,2,1,5.0,5.0,5.0,4.0,3,4,7
703,Samsung,Ingeniero,54,3455.5750786286153,501.2568657188558,3.1674033702084587,6,6,5.0,5.0,4.0,3.0,10,3,8
704,Samsung,Estudiante,56,3660.783558680575,549.2042516392088,4.139499410593666,1,2,1.0,2.0,3.0,2.0,8,9,7
705,Samsung,Ingeniero,38,3166.6127807778207,479.34961413578185,6.934632854727336,6,7,6.0,6.0,6.0,5.0,8,4,4
706,Motorola,Ejecutivo,25,2674.8175008799335,525.6956791950247,7.869123654337354,3,2,4.0,4.0,4.0,4.0,3,2,7
707,Apple,Estudiante,45,2715.38916735512,390.3793760663203,5.037375379948348,7,7,7.0,6.0,7.0,6.0,1,8,5
708,Xiaomi,Ejecutivo,22,2282.1597603139753,421.3209694442686,7.567975489583361,2,1,4.0,4.0,4.0,4.0,1,5,6
709,Samsung,Ingeniero,34,3456.008000002861,600.5024107526765,7.635334686692211,7,6,7.0,7.0,7.0,6.0,10,3,6
710,Samsung,Ingeniero,54,3642.0539693194337,583.9893096615143,3.3895983039765785,4,4,6.0,6.0,5.0,5.0,9,3,5
711,Xiaomi,Ejecutivo,53,3110.0804231057405,454.75574683840546,3.4954063520886693,5,5,5.0,5.0,5.0,5.0,10,4,7
712,Apple,Creativo,36,2236.9540455863917,267.46949003132227,5.470366047822504,5,4,6.0,6.0,5.0,6.0,2,6,5
713,Apple,Ejecutivo,44,3119.631279344068,491.8418857683055,5.589322135733356,6,7,5.0,5.0,5.0,5.0,10,5,8
714,Samsung,Ingeniero,51,4067.9236524338094,661.1291518501187,3.5432619327438073,6,5,6.0,6.0,6.0,6.0,9,2,7
715,Apple,Ejecutivo,28,2379.6220750766897,444.32768447565263,8.15300159276598,4,5,3.0,4.0,3.0,4.0,3,6,5
716,Apple,Creativo,62,4194.615989952964,581.6945007806055,2.875707541144134,2,3,2.0,2.0,4.0,4.0,10,5,8
717,Xiaomi,Ejecutivo,64,3701.829158913098,543.0980543777014,3.824355557743129,7,7,7.0,7.0,7.0,7.0,10,4,8
718,Motorola,Creativo,29,2941.558816488274,394.0405929520987,6.520926899080597,7,7,5.0,5.0,4.0,3.0,5,5,7
719,Apple,Creativo,38,2327.1707144173224,317.4017075407522,6.134502919160274,1,1,2.0,3.0,4.0,4.0,2,3,4
720,Xiaomi,Ejecutivo,28,2147.7517578641837,355.3821403914089,5.596654090341255,3,4,5.0,4.0,4.0,5.0,3,2,4
721,Motorola,Ejecutivo,56,4114.957431023147,583.2783761851853,5.401316245209956,5,6,7.0,7.0,7.0,7.0,8,2,8
722,Samsung,Estudiante,45,2230.284250840034,293.32907876015463,4.538502001628599,3,2,4.0,4.0,4.0,4.0,5,9,4
723,Samsung,Ingeniero,22,2186.980574842854,367.8968794125418,6.733783278956297,1,1,3.0,3.0,1.0,1.0,5,6,8
724,Apple,Creativo,34,2180.4632168041094,349.60642202279377,8.979009013402091,6,5,6.0,7.0,6.0,6.0,2,3,4
725,Xiaomi,Estudiante,37,2858.274699454557,446.24176481494226,6.854307310957608,7,7,7.0,7.0,6.0,6.0,2,10,8
726,Xiaomi,Ejecutivo,58,3723.972196144032,525.9514615116515,5.162416408283074,5,4,6.0,6.0,6.0,7.0,8,4,8
727,Samsung,Ingeniero,63,5202.917412674244,845.0887758118716,4.1588913963618985,3,2,4.0,4.0,4.0,4.0,8,6,8
728,Xiaomi,Estudiante,29,2253.439405400047,338.7404206759966,6.647519440013598,6,7,7.0,7.0,6.0,7.0,3,9,8
729,Apple,Creativo,23,3071.325686441671,579.7083599039892,6.393150142544989,1,1,2.0,2.0,5.0,4.0,8,4,6
730,Samsung,Estudiante,34,2993.4761455916873,457.0797303122553,6.301179612574341,3,4,3.0,3.0,2.0,2.0,5,9,4
731,Apple,Creativo,36,2399.270514635136,243.2231851029124,5.421840655474438,7,7,5.0,4.0,5.0,5.0,1,2,8
732,Xiaomi,Ejecutivo,43,3315.4054626298785,378.41704265563834,4.781884827565481,2,2,3.0,3.0,2.0,2.0,10,2,5
733,Xiaomi,Ingeniero,61,3897.795126831094,615.8667661169376,2.316812671030303,6,5,6.0,6.0,7.0,7.0,7,4,7
734,Samsung,Ingeniero,61,4171.078745370617,690.6865194221327,4.0144759597954955,1,1,4.0,4.0,5.0,5.0,10,6,5
735,Samsung,Ingeniero,49,3093.0545062833667,424.7667694463125,6.673412147525846,3,4,5.0,5.0,3.0,4.0,8,5,5
736,Motorola,Ejecutivo,23,2995.0888166729787,554.3122611398044,8.258136723026448,7,7,7.0,7.0,6.0,6.0,1,5,6
737,Apple,Creativo,53,4112.699045398362,700.0548036594595,4.594209612148287,2,2,4.0,4.0,4.0,4.0,10,3,4
738,Xiaomi,Ejecutivo,55,3765.8907840807956,575.4109557841767,4.459428127189848,2,1,3.0,3.0,3.0,4.0,9,4,6
739,Apple,Ingeniero,28,3264.557384034767,516.6563047230215,4.152222687606402,1,2,1.0,2.0,1.0,1.0,9,6,4
740,Apple,Ejecutivo,50,3537.1396220414244,575.2974541756395,4.576164578100624,4,3,3.0,3.0,3.0,2.0,8,4,8
741,Apple,Ejecutivo,41,3598.8124824305823,634.3216172306131,4.47332410477966,7,6,7.0,7.0,7.0,7.0,7,5,6
742,Apple,Ejecutivo,40,3019.150293761212,486.9793424014609,6.134412527902277,7,6,5.0,5.0,7.0,6.0,7,6,7
743,Xiaomi,Creativo,32,2796.943797405289,428.93815222435074,6.540024011331766,5,4,5.0,6.0,4.0,3.0,4,2,4
744,Apple,Estudiante,44,3159.28060952861,507.5071513086239,4.730695458792459,1,2,6.0,6.0,5.0,5.0,7,7,6
745,Samsung,Estudiante,28,2447.6506769369685,394.01561561300656,7.311896704488598,2,2,4.0,4.0,4.0,4.0,5,7,7
746,Motorola,Ejecutivo,34,2785.2659301939993,464.0103988928496,6.703279153006942,2,1,3.0,2.0,2.0,2.0,2,4,5
747,Apple,Estudiante,31,2215.134083755803,253.7689479093936,8.418624039456429,1,1,1.0,1.0,2.0,2.0,4,8,8
748,Apple,Estudiante,44,2999.4656665384564,465.7125224781412,6.2864175004467295,4,3,6.0,6.0,7.0,7.0,1,8,8
749,Motorola,Ejecutivo,35,2641.6224917569143,419.26539914252396,6.7169727900368725,5,4,7.0,6.0,7.0,7.0,1,2,5
750,Xiaomi,Ejecutivo,45,3364.855508401148,501.0859679075636,4.552485526348608,3,3,5.0,5.0,5.0,7.0,10,5,6
751,Samsung,Ingeniero,64,4184.710490248266,666.9148957481178,2.5265608808925113,1,1,3.0,4.0,3.0,3.0,8,6,5
752,Motorola,Estudiante,64,4786.516266912853,814.0358210653801,4.198848007436607,5,5,6.0,7.0,6.0,6.0,7,10,7
753,Apple,Creativo,21,2473.5591594898206,377.94473047869513,7.699930627559571,7,7,7.0,7.0,5.0,5.0,5,5,4
754,Apple,Ejecutivo,24,2101.836221987314,349.8614873334816,7.849365591126607,5,4,5.0,5.0,5.0,4.0,1,4,6
755,Samsung,Ingeniero,62,4790.89194872597,798.9470303314732,4.77800052417156,6,7,7.0,7.0,7.0,7.0,9,2,4
756,Xiaomi,Creativo,52,4536.510311787728,688.554772065252,3.28686122485819,2,2,3.0,2.0,4.0,4.0,9,6,5
757,Xiaomi,Estudiante,26,1278.0868525389415,147.28986776290077,8.797035385028995,3,3,5.0,5.0,4.0,4.0,4,7,8
758,Samsung,Ingeniero,25,2716.1450425331395,438.2106988343671,8.469381786948997,1,1,3.0,3.0,4.0,4.0,2,6,4
759,Motorola,Ejecutivo,62,3753.5079013342506,452.94287836023375,1.745559778012355,2,1,4.0,4.0,6.0,7.0,7,3,4
760,Apple,Creativo,34,3100.3740106616497,350.1377497011134,8.953092448910976,6,5,6.0,7.0,6.0,5.0,10,5,8
761,Samsung,Ejecutivo,34,3319.1189703232158,514.5184479042953,6.921376319081456,6,5,6.0,6.0,6.0,6.0,7,3,4
762,Apple,Estudiante,50,3061.5037027447243,341.9770362576153,4.5214616995770465,2,3,3.0,4.0,4.0,5.0,8,7,4
763,Apple,Creativo,49,2523.8364504921196,312.8170804524084,5.619062223604925,4,5,7.0,7.0,6.0,5.0,2,5,8
764,Xiaomi,Estudiante,25,2667.7170441079325,381.15262844067377,6.5225253630612645,5,5,6.0,6.0,6.0,6.0,1,7,8
765,Samsung,Estudiante,36,2867.7012412418057,394.0843686989765,6.946128353193552,1,2,5.0,5.0,5.0,5.0,4,9,5
766,Samsung,Ingeniero,55,2915.780623048686,429.976768279947,3.7065035416646888,1,1,3.0,3.0,4.0,3.0,5,2,5
767,Xiaomi,Ejecutivo,20,3264.782252731411,545.3608449481364,10.0203595354706,1,1,2.0,3.0,4.0,4.0,9,2,4
768,Apple,Creativo,22,2412.209706128276,373.755496487438,7.860100193906401,2,3,2.0,2.0,3.0,3.0,2,3,6
769,Apple,Estudiante,30,2835.050020062576,383.29148292041344,7.649823052072824,7,7,7.0,7.0,7.0,7.0,5,8,5
770,Xiaomi,Estudiante,64,4882.908876281024,800.1583850813673,2.813934900347861,4,3,4.0,4.0,2.0,2.0,7,8,5
771,Apple,Creativo,63,3859.588023576749,507.4953417093028,4.516496023893358,3,3,6.0,6.0,6.0,6.0,7,5,6
772,Xiaomi,Estudiante,48,3465.2270560443385,530.8782338452557,5.1874199364978875,6,5,5.0,6.0,4.0,4.0,10,9,6
773,Samsung,Ingeniero,33,1990.3390431101184,221.54655771593252,5.288148291678055,2,3,4.0,5.0,3.0,3.0,2,4,8
774,Samsung,Ingeniero,49,3146.0257763574077,484.5197617401381,4.861237280111752,7,7,5.0,5.0,6.0,6.0,8,4,5
775,Samsung,Ingeniero,39,3142.8300002346186,455.49312984056286,8.031111068862538,3,3,4.0,4.0,5.0,4.0,8,4,7
776,Samsung,Ingeniero,46,2467.357666433774,424.2155455413844,6.258977026043308,6,5,6.0,7.0,5.0,5.0,1,6,7
777,Samsung,Estudiante,39,2631.8552271609597,430.8127576338554,5.721024931093506,6,6,6.0,6.0,4.0,4.0,3,8,4
778,Apple,Creativo,60,3536.0330200311396,501.0479864050878,2.130834238999065,4,5,5.0,5.0,4.0,4.0,7,4,5
779,Apple,Creativo,20,2071.046122810172,271.70993638071377,7.167508821769369,5,5,5.0,6.0,6.0,6.0,3,5,7
780,Xiaomi,Creativo,27,2637.350630832674,379.84775797329564,5.893525995965538,1,1,4.0,4.0,4.0,5.0,1,3,5
781,Apple,Creativo,59,4321.076402188229,741.9400333299512,2.2549919935665015,3,2,2.0,2.0,2.0,3.0,7,4,5
782,Apple,Ejecutivo,38,3399.4083223890752,590.8646724137653,6.985591130165302,2,3,3.0,2.0,3.0,3.0,7,3,7
783,Samsung,Creativo,33,3336.0584232861856,451.9953542244953,6.762387396380165,3,3,5.0,6.0,3.0,3.0,7,6,5
784,Apple,Ejecutivo,29,2753.6227268417033,453.0546759263229,8.89510844834394,5,4,6.0,5.0,4.0,4.0,1,2,6
785,Samsung,Ejecutivo,19,2893.667949447208,347.47862097221787,7.102358101202371,1,1,4.0,4.0,6.0,6.0,3,6,4
786,Motorola,Ingeniero,58,3959.751260632341,571.5955660419829,4.197719065240869,3,2,5.0,5.0,5.0,5.0,8,6,8
787,Xiaomi,Ejecutivo,41,2963.339422874726,398.122695788086,4.505825648253085,5,4,4.0,3.0,5.0,5.0,5,6,7
788,Apple,Estudiante,52,3903.65368168002,639.012025130625,4.205126638833757,2,2,4.0,4.0,4.0,4.0,9,10,8
789,Apple,Ejecutivo,47,3241.7944125037056,421.7332858861352,5.077890038067414,4,5,5.0,6.0,3.0,4.0,10,3,4
790,Samsung,Ingeniero,47,4276.282364387525,662.9098664292524,4.925346032188352,7,7,7.0,7.0,7.0,7.0,8,4,6
791,Samsung,Ejecutivo,64,4765.4917365676065,714.8592665634392,3.6535406306155007,6,5,7.0,7.0,5.0,5.0,8,2,6
792,Xiaomi,Estudiante,52,3975.139072099757,587.498419328488,5.771609563251387,2,3,4.0,3.0,5.0,4.0,9,7,6
793,Apple,Estudiante,36,2865.7096720206755,513.4355983403212,7.266417585454555,1,1,3.0,3.0,4.0,4.0,3,8,6
794,Xiaomi,Estudiante,25,2046.2614142925686,394.9240717606009,6.7306654159087005,6,7,7.0,7.0,6.0,6.0,2,10,7
795,Samsung,Ingeniero,43,3500.66250228388,517.8797344199335,5.669645878136351,7,7,7.0,7.0,6.0,6.0,9,3,7
796,Motorola,Ingeniero,57,3286.4512740765203,475.67187608147833,5.0940963749594435,2,3,3.0,3.0,2.0,3.0,7,2,5
797,Apple,Creativo,24,2967.1817667205105,369.7335990679182,8.635736507429506,2,1,4.0,4.0,5.0,5.0,5,4,5
798,Samsung,Ingeniero,47,3261.181647307313,488.96429773413644,4.638843315345847,2,1,4.0,4.0,5.0,5.0,10,5,4
799,Xiaomi,Estudiante,24,2352.5533666203646,450.5481677803542,8.30816445480024,2,3,4.0,4.0,5.0,4.0,5,9,5
800,Motorola,Estudiante,20,1545.1994619033555,225.34315230910715,8.3311465091877,6,6,7.0,7.0,7.0,6.0,5,7,4
801,Xiaomi,Ingeniero,18,2261.4931315596104,375.6619338911305,7.13401088646107,1,1,4.0,4.0,2.0,2.0,4,6,4
802,Samsung,Ejecutivo,53,3423.129193580836,443.5945128411621,5.500157962585734,7,6,7.0,7.0,7.0,7.0,8,2,4
803,Samsung,Ingeniero,42,3424.614395152549,491.95341278620225,5.951543208432469,5,4,6.0,6.0,6.0,5.0,7,6,6
804,Samsung,Ingeniero,54,4078.696734488695,634.9277754634367,2.8586093936734738,3,2,3.0,3.0,5.0,5.0,7,6,8
805,Apple,Estudiante,18,1576.1839432057297,241.7207113832621,7.90614643928863,4,3,4.0,4.0,2.0,2.0,2,7,8
806,Apple,Creativo,32,2038.2354395430025,346.96868265197844,6.839857541584973,7,7,7.0,6.0,7.0,7.0,1,3,7
807,Motorola,Estudiante,54,4465.949958272273,639.7588995129078,3.994175521182406,3,4,4.0,3.0,5.0,4.0,9,8,4
808,Motorola,Creativo,30,2403.850482985459,273.0781450066356,8.228228425498525,3,3,5.0,5.0,4.0,4.0,3,4,6
809,Apple,Estudiante,57,3962.424408022819,650.4681727195364,5.564468490678105,4,4,2.0,3.0,2.0,3.0,7,10,5
810,Samsung,Ingeniero,25,2492.7322623233713,327.1023748849602,7.117509841087155,7,6,6.0,6.0,5.0,6.0,1,2,5
811,Motorola,Estudiante,22,1473.1499350508898,246.30269163273266,7.307774478646258,6,6,6.0,6.0,7.0,6.0,4,8,7
812,Xiaomi,Estudiante,26,2531.3330684099437,402.24280358591227,7.268765326630679,1,1,2.0,2.0,3.0,3.0,1,10,7
813,Samsung,Estudiante,18,1949.5632680773185,209.2468304599982,7.999919434193319,4,4,4.0,4.0,6.0,5.0,2,10,4
814,Samsung,Ingeniero,53,3328.2346511478045,551.6914685341719,4.107498106198077,1,1,2.0,2.0,3.0,4.0,9,6,4
815,Samsung,Ingeniero,52,3021.7320075811353,424.93144141072185,1.0912033906767085,6,5,5.0,6.0,6.0,7.0,7,5,5
816,Apple,Ingeniero,19,2252.942773978635,340.6941471961433,9.854811875599614,3,3,3.0,4.0,5.0,4.0,5,5,5
817,Samsung,Ingeniero,57,4413.85600409744,644.1692724163381,4.300417963778142,1,1,4.0,4.0,5.0,5.0,10,6,5
818,Apple,Creativo,40,3089.2952586964016,544.5238639161056,5.821689888070924,6,7,7.0,7.0,6.0,7.0,8,3,5
819,Apple,Creativo,26,1582.7673290751566,304.5896097704766,7.725169130051951,6,7,7.0,7.0,6.0,6.0,3,2,8
820,Apple,Ejecutivo,51,3021.3335914126346,362.58330952335905,4.81994225146591,5,6,5.0,5.0,5.0,6.0,7,5,4
821,Xiaomi,Ingeniero,63,3933.9381453379733,703.0320778961054,3.26968415535455,4,4,6.0,7.0,6.0,7.0,9,2,4
822,Apple,Creativo,31,3332.309870580375,465.9311439612964,5.8943540136080514,5,5,6.0,5.0,5.0,6.0,8,4,5
823,Apple,Estudiante,21,1926.6246689505622,394.1155341916762,6.061387223504305,3,2,5.0,5.0,5.0,4.0,2,8,6
824,Apple,Ingeniero,47,3115.7155386009,454.54685218313574,3.9456210700456062,4,5,4.0,4.0,5.0,5.0,9,4,5
825,Apple,Ejecutivo,48,2563.2576001619427,367.4428047196946,4.083325933289852,3,2,4.0,4.0,3.0,2.0,2,3,7
826,Motorola,Ejecutivo,55,3421.6576049449445,500.88225408785047,5.150922158040969,5,4,7.0,7.0,7.0,7.0,10,5,6
827,Apple,Ejecutivo,28,1783.531823004585,247.49029120171323,7.924623146764394,7,6,6.0,6.0,6.0,6.0,1,4,7
828,Apple,Estudiante,52,3098.4100845386,590.9813395719511,3.9182008955332286,6,5,5.0,5.0,4.0,4.0,8,10,6
829,Xiaomi,Creativo,25,2309.9753400793716,342.678141045874,4.836345859562606,3,4,4.0,3.0,4.0,4.0,3,3,7
830,Apple,Estudiante,20,1799.4178971944114,254.7978629522272,8.009120719501876,4,3,6.0,7.0,6.0,6.0,3,10,5
831,Samsung,Ingeniero,31,3399.747226335673,513.8126218249981,6.478457784340682,4,4,4.0,4.0,5.0,5.0,8,2,5
832,Apple,Ejecutivo,30,3039.0016863537385,407.4834931068255,6.553737513299868,3,3,4.0,5.0,4.0,4.0,7,5,6
833,Samsung,Estudiante,62,3795.5580310948308,649.1897313787371,4.755937475764364,4,4,4.0,4.0,3.0,4.0,10,10,7
